CDSCode,1100,1200,1300,1900,2100,2200,2300,2400,2900,3101-3102,3201-3202,3301-3302,3401-3402,3501-3502,3601-3602,3701-3702,3801-3802,3901-3902,4100,4200,4300,4400,4700,5200,5300,5400,5500,5600,5800,5900,6200,6300,6400,6500,6900,7110-7143,7211-7213,7221-7223AO,7221-7223SE,7438,7439,7630-7699,8011,8015,8019,8020-8039,8040-8079,8080-8089,"8091, 8097",8092,"8110, 8260-8299","8181, 8182",8220,8290,8930-8979,8980-8999,9110,9111,9120,9130,9135,9140,9150,9200,9290,9320,9330,9340,9400-9499,9500,9590,9640,9650,9660-9669,9711,9712,9713,9719,9730,9740,9770,"9775, 9780",9790,9791,"9793, 9795",LocalRevAO,StateRevAO,StateRevSE
75044360102160,39507.0,0.0,0.0,0.0,5714.46,0.0,750.0,10149.6,0.0,0.0,0.0,0.0,0.0,0.0,10611.0,0.0,0.0,0.0,26036.92,857.89,15911.64,5918.24,0.0,2682.29,765.0,8288.93,4680.28,59490.0,14897.34,1865.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12259.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22430.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10171.37,0.0,0.0,101797.36,0.0,0.0
75044363631132,172494.11,0.0,72000.0,0.0,74534.36,0.0,0.0,49130.71,22052.09,20938.63,6238.02,11571.33,61556.9,13267.18,12281.0,0.0,0.0,0.0,6032.72,2157.71,29170.91,58232.44,0.0,5574.1,820.0,3607.0,16396.84,125647.26,37043.65,21299.5,1217.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506230.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24564.0,0.0,0.0,0.0,0.0,145147.23,0.0,0.0,0.0,0.0,112397.57,0.0,0.0,5000.0,4535.33,0.0,11181.07,0.0,187384.91,114082.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,-50567.85,5311.92,0.0,0.0,23188.57,82935.0
75069366113427,1950586.0,0.0,263353.0,823.0,0.0,0.0,66142.0,407334.0,0.0,0.0,0.0,205650.0,146264.0,47094.0,112923.0,0.0,0.0,14412.0,764752.0,23416.0,328504.0,6656.0,0.0,67158.0,10528.0,21107.0,30640.0,613178.0,666981.0,116656.0,0.0,0.0,0.0,0.0,163212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4340578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107204.0,0.0,0.0,0.0,0.0,714465.0,260975.0,0.0,0.0,12245.0,228136.0,1126235.0,164375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032415.0,746598.0,0.0,22241.0,112138.0,0.0
75077363631207,2699877.0,0.0,0.0,0.0,1285494.0,0.0,0.0,0.0,0.0,214453.0,144187.0,0.0,0.0,0.0,0.0,0.0,0.0,1028648.0,33413.0,24826.0,118061.0,124273.0,0.0,61059.0,7184.0,106090.0,303618.0,78221.0,55623.0,23883.0,0.0,0.0,0.0,0.0,61559.0,0.0,0.0,0.0,0.0,149129.0,0.0,0.0,0.0,3390385.0,0.0,0.0,774182.0,0.0,8297.0,0.0,45.0,0.0,0.0,0.0,975318.0,0.0,0.0,0.0,271395.0,0.0,0.0,0.0,0.0,426775.0,0.0,0.0,0.0,0.0,0.0,698170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546530.0,151007.0,522757.0
75085316118392,314165.34,0.0,10000.0,0.0,0.0,0.0,89449.96,64523.02,0.0,25470.03,14411.04,15474.85,66635.31,1420.59,12192.73,0.0,0.0,275.0,7720.47,0.0,75718.75,0.0,0.0,11690.49,0.0,5625.0,96930.11,9132.11,33918.99,2059.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404.0,0.0,0.0,0.0,303518.0,8820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240116.14,0.0,0.0,2551.27,0.0,0.0,0.0,0.0,145530.55,0.0,4555.87,0.0,0.0,26002.35,91627.52,20000.0,0.0,40000.0,2551.27,0.0,4555.87,0.0,0.0,0.0,50000.0,0.0,158016.82,155353.5,0.0,17175.63,105088.37,0.0
75119010130641,1170158.48,0.0,284332.88,0.0,0.0,271375.4,0.0,0.0,0.0,117944.57,12565.39,38253.66,56697.89,5492.54,70752.56,0.0,0.0,0.0,266392.83,0.0,0.0,20806.55,1944.43,27102.25,2146.5,18464.9,33737.83,195317.73,518290.02,34325.22,0.0,0.0,0.0,0.0,6371.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882355.68,1341.0,0.0,0.0,0.0,0.0,0.0,214740.25,12655.0,0.0,0.0,0.0,0.0,57.39,0.0,25067.76,592.55,0.0,0.0,0.0,3059.16,412718.51,0.0,20339.75,131812.63,41710.47,164448.38,0.0,0.0,5405.25,135454.88,592.55,0.0,20339.75,0.0,0.0,0.0,0.0,0.0,309117.41,195087.48,0.0,12073.25,128350.97,315885.24
75192333330917,865938.75,0.0,33561.09,27600.0,0.0,4640.0,6242.7,92402.0,18582.98,92028.75,0.0,35501.45,130735.99,9801.92,39513.85,0.0,0.0,0.0,39998.34,8194.05,27247.33,0.0,0.0,9528.22,2090.45,0.0,80410.48,11463.18,21035.28,7516.85,0.0,757.04,21593.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,300857.03,0.0,1058939.0,47789.6,0.0,0.0,0.0,0.0,0.0,4095.04,0.0,0.0,0.0,358147.02,0.0,0.0,0.0,297313.87,0.0,0.0,0.0,0.0,92637.6,171400.0,0.0,0.0,0.0,180896.05,262387.13,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379860.39,208093.0,-58940.34,0.0,162041.85,0.0
75192336112551,700666.0,0.0,0.0,0.0,0.0,0.0,64500.0,62104.0,0.0,59505.0,6451.0,7913.0,89744.0,2173.0,17218.0,0.0,0.0,0.0,49289.0,6305.0,3756.0,27183.0,9000.0,0.0,0.0,2718.0,13713.0,22822.0,34991.0,0.0,0.0,0.0,9864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136338.0,0.0,0.0,0.0,0.0,193393.0,0.0,0.0,0.0,0.0,0.0,218572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111159.0,82915.0,0.0,57579.0,149298.0,89719.0
75291191996016,859372.0,0.0,130532.0,16896.0,0.0,0.0,32629.0,170811.0,0.0,0.0,0.0,92583.0,79668.0,23401.0,50510.0,0.0,0.0,12132.0,309702.0,3998.0,153763.0,5119.0,0.0,20957.0,5282.0,7683.0,13122.0,191946.0,262594.0,71372.0,0.0,0.0,0.0,0.0,81271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273004.0,0.0,0.0,0.0,627111.0,300313.0,0.0,0.0,13970.0,86566.0,307882.0,209888.0,0.0,0.0,0.0,273004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510190.0,817637.0,0.0,1634.0,69878.0,0.0
75499396118665,579239.0,0.0,103000.0,0.0,0.0,85464.0,0.0,0.0,85115.0,44700.0,14252.0,21236.0,96196.0,6329.0,31939.0,0.0,0.0,14779.0,3321.0,0.0,14590.0,0.0,33331.0,1503.0,225.0,14842.0,41288.0,38527.0,115077.0,4138.0,0.0,0.0,0.0,0.0,182416.0,0.0,0.0,0.0,0.0,0.0,3338.0,0.0,0.0,847189.0,-4858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184855.0,0.0,0.0,0.0,0.0,3616.0,227982.0,0.0,6364.0,0.0,126541.0,181876.0,0.0,0.0,0.0,374150.0,0.0,0.0,6364.0,0.0,0.0,0.0,60296.0,0.0,-73328.0,-128050.0,0.0,134899.0,96544.0,0.0
75622010130617,778038.66,0.0,147150.61,6267.29,0.0,0.0,79999.92,97413.32,0.0,68152.46,10019.48,25198.08,99584.3,12690.65,48804.28,0.0,0.0,0.0,52982.48,39304.19,56815.13,1055.08,73202.7,7142.15,587.52,11822.41,117357.66,187358.6,405208.51,13565.05,36054.69,7409.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950677.0,-10862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36064.15,63779.48,0.0,0.0,0.0,0.0,236997.34,0.0,0.0,0.0,9032.8,171279.9,0.0,0.0,2757.06,0.0,0.0,328456.3,0.0,0.0,19512.5,0.0,0.0,0.0,2757.06,0.0,0.0,0.0,0.0,0.0,69341.24,355049.21,0.0,172536.25,123193.0,0.0
75630151530500,498360.45,0.0,78654.96,14206.33,6539.35,0.0,48083.23,25704.0,10264.97,44441.85,5513.08,16928.9,115818.6,5511.16,28564.89,0.0,0.0,0.0,28151.97,0.0,56736.57,0.0,0.0,16313.03,1752.0,23012.5,30152.39,169284.36,272326.62,0.0,0.0,0.0,3859.06,0.0,8607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733321.0,22912.0,0.0,0.0,0.0,0.0,0.0,186659.0,18238.0,0.0,0.0,0.0,0.0,0.0,0.0,77035.36,5000.0,0.0,0.0,0.0,93655.11,0.0,0.0,0.0,232393.82,0.0,180297.63,0.0,0.0,-13910.0,152845.0,5000.0,0.0,0.0,0.0,0.0,0.0,45264.0,0.0,38587.66,78998.0,0.0,7500.56,163493.37,88980.0
75648386040935,1181854.0,0.0,104000.0,0.0,65036.0,144853.0,0.0,85730.0,0.0,104562.0,0.0,48573.0,122180.0,23397.0,27367.0,0.0,0.0,0.0,25312.0,799.0,22234.0,3050.0,113750.0,21434.0,0.0,28010.0,50380.0,70533.0,358357.0,2962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46407.0,0.0,113750.0,183642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163582.0,315970.0,0.0
75663196120158,526196.31,0.0,0.0,19662.41,52276.87,47138.0,110000.0,0.0,108068.04,34486.98,11897.33,22097.78,61746.84,2413.24,30946.45,0.0,0.0,0.0,73297.51,130.57,58411.41,8215.45,0.0,8391.17,1511.0,29565.55,27436.04,202965.78,213032.03,42222.17,3817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.79,14332.85,0.0,0.0,698967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7668.27,0.0,23623.52,0.0,0.0,0.0,0.0,63165.97,0.0,0.0,0.0,0.0,677409.77,164119.89,0.0,0.0,0.0,469950.0,0.0,0.0,0.0,0.0,0.0,0.0,137797.64,0.0,0.0,84817.67,-124950.0,339927.63,386035.0,0.0
75671191996586,454967.0,0.0,65463.0,0.0,29199.0,73678.0,0.0,0.0,0.0,37535.0,9181.0,6429.0,74362.0,2819.0,27183.0,0.0,0.0,0.0,145867.0,13734.0,14986.0,29199.0,72335.0,0.0,32.0,5135.0,29544.0,135971.0,162434.0,4226.0,31671.0,0.0,34151.0,0.0,0.0,0.0,0.0,0.0,0.0,5731.0,0.0,83621.0,0.0,884761.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,48221.0,45181.0,0.0,0.0,134731.0,0.0,0.0,0.0,0.0,0.0,240043.0,292132.0,0.0,0.0,0.0,0.0,23410.0,350069.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140247.0,47181.0,0.0,156701.0,99059.0,0.0
75705010101212,152356.0,0.0,67500.0,0.0,0.0,24754.0,49228.0,0.0,0.0,21008.0,0.0,4232.0,14008.0,875.0,12547.0,0.0,0.0,1742.0,21445.0,35.0,37092.0,40115.0,0.0,0.0,0.0,12831.0,12969.0,126818.0,140670.0,14523.0,0.0,0.0,0.0,0.0,0.0,6078.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,188306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216850.0,0.0,0.0,0.0,0.0,137335.0,0.0,0.0,0.0,0.0,5186.0,64827.0,0.0,0.0,0.0,0.0,91612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115736.0,44698.0,0.0,201645.0,56934.0,0.0
