CDS,Name,AggLevel,DFC,Subgroup,Subgrouptype,NumCohort,NumGraduates,Cohort Graduation Rate,NumDropouts,Cohort Dropout Rate,NumSpecialEducation,Special Ed Completers Rate,NumStillEnrolled,Still Enrolled Rate,NumGED,GED Rate,Year
4.27E+13,Santa Maria Joint Union High,D,N,FEM,All,913,796,87.19,89,9.7,*,0,28,3.1,*,0,1314
4.28E+13,Santa Barbara Unified,D,N,FEM,All,795,716,90.06,56,7,*,0.3,21,2.6,*,0,1314
4.31E+13,Santa Clara County Office of Education,D,N,FEM,All,79,15,18.99,27,34.2,*,1.3,36,45.6,*,0,1314
4.37E+13,Campbell Union High,D,N,FEM,All,800,719,89.88,55,6.9,*,0.4,23,2.9,*,0,1314
4.37E+13,East Side Union High,D,N,FEM,All,2804,2406,85.81,290,10.3,24,0.9,84,3,*,0,1314
4.37E+13,Los Gatos-Saratoga Joint Union High,D,N,FEM,All,378,368,97.35,*,1.1,*,0.5,*,1.1,*,0,1314
4.37E+13,Palo Alto Unified,D,N,FEM,All,478,457,95.61,18,3.8,*,0.4,*,0.2,*,0,1314
1.96E+13,Hawthorne,D,N,FEM,All,62,62,100,*,0,*,0,*,0,*,0,1314
1.96E+13,La Canada Unified,D,N,FEM,All,174,170,97.7,*,1.7,*,0,*,0.6,*,0,1314
1.96E+13,Los Angeles Unified,D,N,FEM,All,18777,14265,75.97,2631,14,73,0.4,1792,9.5,16,0.1,1314
1.96E+13,Lynwood Unified,D,N,FEM,All,554,440,79.42,81,14.6,*,0,33,6,*,0,1314
1.96E+13,Lawndale High,S,N,FEM,5,192,177,92.19,*,4.2,*,0.5,*,3.1,*,0,1314
1.96E+13,Lawndale High,S,N,FEM,7,*,*,83.33,*,0,*,0,*,16.7,*,0,1314
1.96E+13,Charter Oak High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Charter Oak High,S,N,FEM,5,130,130,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Charter Oak High,S,N,FEM,7,49,49,100,*,0,*,0,*,0,*,0,1314
1.96E+13,San Antonio High (Continuation),S,N,FEM,5,11,*,81.82,*,9.1,*,0,*,9.1,*,0,1314
1.96E+13,San Antonio High (Continuation),S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Claremont High,S,N,FEM,2,27,26,96.3,*,0,*,0,*,3.7,*,0,1314
1.96E+13,Claremont High,S,N,FEM,5,114,111,97.37,*,0,*,1.8,*,0.9,*,0,1314
1.96E+13,Claremont High,S,N,FEM,7,131,126,96.18,*,3.1,*,0.8,*,0,*,0,1314
1.96E+13,Fairvalley High (Continuation),S,N,FEM,6,*,*,66.67,*,33.3,*,0,*,0,*,0,1314
1.96E+13,Covina High,S,N,FEM,6,*,*,87.5,*,0,*,12.5,*,0,*,0,1314
1.96E+13,Covina High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Northview High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Northview High,S,N,FEM,1,*,*,0,*,100,*,0,*,0,*,0,1314
1.96E+13,Northview High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,South Hills High,S,N,FEM,2,23,23,100,*,0,*,0,*,0,*,0,1314
1.66E+13,Lemoore High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.71E+13,Renaissance Court,S,N,FEM,9,*,*,0,*,100,*,0,*,0,*,0,1314
1.71E+13,Lloyd Hance Community,S,N,FEM,1,*,*,0,*,100,*,0,*,0,*,0,1314
1.76E+13,Carle (William C.) High (Continuation),S,N,FEM,6,*,*,0,*,0,*,0,*,100,*,0,1314
1.76E+13,Richard H. Lewis Alternative,S,N,FEM,5,*,*,33.33,*,50,*,0,*,16.7,*,0,1314
1.76E+13,Lower Lake High,S,N,FEM,7,29,26,89.66,*,3.4,*,6.9,*,0,*,0,1314
1.76E+13,Natural High (Continuation),S,N,FEM,5,*,*,0,*,100,*,0,*,0,*,0,1314
1.76E+13,Natural High (Continuation),S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
1.76E+13,Upper Lake High,S,N,FEM,5,*,*,100,*,0,*,0,*,0,*,0,1314
1.81E+13,Lassen County Juvenile Court,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.86E+13,Credence High,S,N,FEM,7,*,*,0,*,100,*,0,*,0,*,0,1314
1.86E+13,Long Valley Charter,S,Y,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.86E+13,Long Valley Charter,S,Y,FEM,1,*,*,0,*,50,*,0,*,50,*,0,1314
1.86E+13,Westwood High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.88E+13,Herlong High,S,N,FEM,7,*,*,66.67,*,0,*,33.3,*,0,*,0,1314
1.91E+13,Los Angeles International Charter High,S,Y,FEM,9,*,*,0,*,100,*,0,*,0,*,0,1314
1.91E+13,"Nidorf, Barry J. Juvenile Hall",S,N,FEM,6,*,*,0,*,66.7,*,0,*,0,*,33.3,1314
1.91E+13,Los Padrinos Juvenile Hall,S,N,FEM,6,*,*,11.11,*,77.8,*,0,*,11.1,*,0,1314
1.91E+13,Los Padrinos Juvenile Hall,S,N,FEM,3,*,*,0,*,100,*,0,*,0,*,0,1314
1.91E+13,"Kirby, Dorothy Camp",S,N,FEM,5,*,*,0,*,57.1,*,0,*,42.9,*,0,1314
1.91E+13,"Kirby, Dorothy Camp",S,N,FEM,7,*,*,0,*,100,*,0,*,0,*,0,1314
1.91E+13,"Scudder, Kenyon Camp",S,N,FEM,7,*,*,0,*,0,*,0,*,100,*,0,1314
1.91E+13,Optimist Charter,S,Y,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.91E+13,L.A. County High School for the Arts,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.91E+13,L.A. County High School for the Arts,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.91E+13,International Polytechnic High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.91E+13,International Polytechnic High,S,N,FEM,5,55,55,100,*,0,*,0,*,0,*,0,1314
5.87E+13,Marysville High,S,N,FEM,All,92,89,96.74,*,3.3,*,0,*,0,*,0,1314
1.96E+13,Maywood Academy High,S,N,FEM,All,140,123,87.86,13,9.3,*,0,*,2.9,*,0,1314
8.10E+12,McCarthy Center/Court/Community,S,N,FEM,All,*,*,66.67,*,0,*,0,*,33.3,*,0,1314
4.77E+13,McCloud High,S,N,FEM,All,*,*,100,*,0,*,0,*,0,*,0,1314
1.06E+13,McLane High,S,N,FEM,All,216,185,85.65,28,13,*,1.4,*,0,*,0,1314
2.37E+13,Mendocino Alternative,S,N,FEM,All,*,*,100,*,0,*,0,*,0,*,0,1314
2.37E+13,Mendocino Sunrise High,S,N,FEM,All,*,*,50,*,50,*,0,*,0,*,0,1314
2.41E+13,Merced Scholars Charter,S,N,FEM,All,15,13,86.67,*,6.7,*,0,*,6.7,*,0,1314
3.47E+13,Mesa Verde High,S,N,FEM,All,112,104,92.86,*,6.3,*,0,*,0.9,*,0,1314
1.96E+13,Metropolitan Continuation,S,N,FEM,All,14,*,0,*,64.3,*,0,*,35.7,*,0,1314
1.61E+12,MetWest High,S,N,FEM,All,16,12,75,*,18.8,*,0,*,6.3,*,0,1314
7.62E+12,Middle College High,S,N,FEM,All,43,43,100,*,0,*,0,*,0,*,0,1314
3.67E+13,Middle College High,S,N,FEM,All,25,25,100,*,0,*,0,*,0,*,0,1314
5.71E+13,Midtown Community,S,N,FEM,All,*,*,0,*,100,*,0,*,0,*,0,1314
3.98E+13,Millennium Charter,S,Y,FEM,All,61,58,95.08,*,3.3,*,1.6,*,0,*,0,1314
2.08E+13,Minarets Charter High,S,Y,FEM,All,24,19,79.17,*,4.2,*,0,*,8.3,*,8.3,1314
3.07E+13,Mira Monte High (Alternative),S,N,FEM,All,17,12,70.59,*,29.4,*,0,*,0,*,0,1314
7.62E+12,Miramonte High,S,N,FEM,All,167,167,100,*,0,*,0,*,0,*,0,1314
3.77E+13,Mission Hills High,S,N,FEM,All,297,287,96.63,*,2,*,0.7,*,0.7,*,0,1314
2.51E+13,Modoc County Juvenile Court,S,N,FEM,All,*,*,100,*,0,*,0,*,0,*,0,1314
3.68E+13,Mojave High,S,N,FEM,All,80,57,71.25,15,18.8,*,0,*,10,*,0,1314
3.67E+13,Mojave River Academy,S,Y,FEM,All,218,114,52.29,52,23.9,*,0,51,23.4,*,0.5,1314
3.71E+13,Monarch,S,N,FEM,All,*,*,70,*,20,*,0,*,10,*,0,1314
1.96E+13,Monrovia High,S,N,FEM,All,187,180,96.26,*,2.7,*,0.5,*,0.5,*,0,1314
5.67E+13,Monte Vista,S,N,FEM,All,32,19,59.38,*,25,*,0,*,15.6,*,0,1314
1.96E+13,Montebello High,S,N,FEM,All,383,361,94.26,12,3.1,*,0,*,2.6,*,0,1314
4.97E+13,Montgomery High,S,N,FEM,All,197,176,89.34,12,6.1,*,3,*,1.5,*,0,1314
3.77E+13,Montgomery Senior High,S,N,FEM,All,193,163,84.46,15,7.8,*,0,15,7.8,*,0,1314
3.37E+13,Moreno Valley High,S,N,FEM,All,274,243,88.69,21,7.7,*,1.1,*,2.6,*,0,1314
3.41E+13,Morgan Jr./Sr. High,S,N,FEM,All,*,*,75,*,25,*,0,*,0,*,0,1314
2.77E+13,Mount Toro High,S,N,FEM,All,63,46,73.02,*,12.7,*,0,*,14.3,*,0,1314
4.58E+13,Mountain Lakes High,S,N,FEM,All,*,*,55.56,*,44.4,*,0,*,0,*,0,1314
5.10E+12,Mountain Oaks,S,N,FEM,All,37,32,86.49,*,8.1,*,0,*,5.4,*,0,1314
9.62E+12,Mountain View High,S,N,FEM,All,11,11,100,*,0,*,0,*,0,*,0,1314
1.88E+13,Herlong High,S,N,FEM,All,*,*,66.67,*,0,*,33.3,*,0,*,0,1314
3.68E+13,High Desert Premier Academy,S,N,FEM,All,46,*,0,33,71.7,*,0,13,28.3,*,0,1314
1.96E+13,Highland Park Continuation,S,N,FEM,All,19,*,31.58,*,15.8,*,0,*,52.6,*,0,1314
3.77E+13,Hilltop Senior High,S,N,FEM,All,279,251,89.96,11,3.9,*,0.4,16,5.7,*,0,1314
3.07E+13,Hillview High (Continuation),S,N,FEM,All,22,21,95.45,*,4.5,*,0,*,0,*,0,1314
3.77E+13,Hoover High,S,N,FEM,All,212,180,84.91,18,8.5,*,2.8,*,3.8,*,0,1314
3.67E+13,Hope Academy Charter,S,Y,FEM,All,52,32,61.54,*,17.3,*,0,11,21.2,*,0,1314
4.80E+13,Solano,O,N,FEM,9,182,166,91.21,13,7.1,*,0,*,1.6,*,0,1314
4.00E+13,San Luis Obispo,O,N,FEM,9,28,25,89.29,*,3.6,*,0,*,7.1,*,0,1314
2.90E+13,Nevada,O,N,FEM,1,*,*,44.44,*,44.4,*,0,*,0,*,11.1,1314
3.80E+13,San Francisco,O,N,FEM,0,76,60,78.95,14,18.4,*,0,*,2.6,*,0,1314
1.70E+13,Lake,O,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
4.70E+13,Siskiyou,O,N,FEM,7,133,125,93.98,*,4.5,*,0,*,1.5,*,0,1314
2.00E+13,Madera,O,N,FEM,0,*,*,100,*,0,*,0,*,0,*,0,1314
3.30E+13,Riverside,O,N,FEM,3,77,70,90.91,*,6.5,*,0,*,2.6,*,0,1314
2.90E+13,Nevada,O,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
2.80E+13,Napa,O,N,FEM,2,22,20,90.91,*,9.1,*,0,*,0,*,0,1314
2.70E+13,Monterey,O,N,FEM,7,419,378,90.21,25,6,*,0.2,13,3.1,*,0.5,1314
5.10E+13,Sutter,O,N,FEM,7,375,328,87.47,30,8,*,0,17,4.5,*,0,1314
5.50E+13,Tuolumne,O,N,FEM,9,11,*,81.82,*,18.2,*,0,*,0,*,0,1314
5.70E+13,Yolo,O,N,FEM,4,14,14,100,*,0,*,0,*,0,*,0,1314
1.00E+12,Alameda,O,N,FEM,6,1187,862,72.62,223,18.8,*,0.3,98,8.3,*,0,1314
3.70E+13,San Diego,O,N,FEM,6,1106,819,74.05,152,13.7,12,1.1,113,10.2,*,0.9,1314
4.00E+13,San Luis Obispo,O,N,FEM,0,*,*,100,*,0,*,0,*,0,*,0,1314
4.00E+13,San Luis Obispo,O,N,FEM,2,30,30,100,*,0,*,0,*,0,*,0,1314
5.40E+13,Tulare,O,N,FEM,2,101,95,94.06,*,4,*,0,*,2,*,0,1314
1.90E+13,Los Angeles,O,N,FEM,7,9194,8184,89.01,577,6.3,20,0.2,405,4.4,*,0.1,1314
4.00E+12,Butte,O,N,FEM,2,101,93,92.08,*,5.9,*,1,*,1,*,0,1314
1.00E+13,Fresno,O,N,FEM,0,*,*,33.33,*,33.3,*,0,*,33.3,*,0,1314
5.00E+13,Stanislaus,O,N,FEM,6,110,79,71.82,17,15.5,*,3.6,*,9.1,*,0,1314
2.80E+13,Napa,O,N,FEM,0,*,*,100,*,0,*,0,*,0,*,0,1314
2.40E+13,Merced,O,N,FEM,6,89,72,80.9,12,13.5,*,0,*,5.6,*,0,1314
3.40E+13,Sacramento,O,N,FEM,7,3283,2890,88.03,220,6.7,*,0.2,163,5,*,0.2,1314
5.00E+13,Stanislaus,O,N,FEM,1,24,19,79.17,*,12.5,*,0,*,8.3,*,0,1314
3.10E+13,Placer,O,N,FEM,5,480,429,89.38,21,4.4,*,1.9,21,4.4,*,0,1314
1.70E+13,Lake,O,N,FEM,7,197,175,88.83,13,6.6,*,1.5,*,3,*,0,1314
2.10E+13,Marin,O,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.10E+13,Glenn,O,N,FEM,7,71,62,87.32,*,7,*,0,*,4.2,*,1.4,1314
2.20E+13,Mariposa,O,N,FEM,5,14,*,64.29,*,14.3,*,7.1,*,14.3,*,0,1314
3.20E+13,Plumas,O,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
2.70E+13,Monterey,O,N,FEM,0,*,*,75,*,25,*,0,*,0,*,0,1314
5.60E+13,Ventura,O,N,FEM,2,216,207,95.83,*,1.9,*,0,*,2.3,*,0,1314
2.00E+13,Madera,O,N,FEM,9,11,*,72.73,*,9.1,*,0,*,9.1,*,9.1,1314
6.00E+12,Colusa,O,N,FEM,7,35,30,85.71,*,11.4,*,0,*,2.9,*,0,1314
3.00E+12,Amador,O,N,FEM,5,26,26,100,*,0,*,0,*,0,*,0,1314
2.90E+13,Nevada,O,N,FEM,6,83,*,10.84,49,59,*,0,25,30.1,*,0,1314
4.30E+13,Santa Clara,O,N,FEM,1,36,29,80.56,*,19.4,*,0,*,0,*,0,1314
2.80E+13,Napa,O,N,FEM,9,25,24,96,*,4,*,0,*,0,*,0,1314
1.70E+13,Lake,O,N,FEM,5,78,58,74.36,12,15.4,*,1.3,*,9,*,0,1314
3.47E+13,Folsom Lake High,S,N,MAL,All,33,22,66.67,*,12.1,*,0,*,21.2,*,0,1314
1.56E+13,Foothill High,S,N,MAL,All,202,180,89.11,16,7.9,*,0,*,3,*,0,1314
4.37E+13,Foothill High,S,N,MAL,All,111,15,13.51,58,52.3,*,0,37,33.3,*,0.9,1314
2.08E+13,Foothill High (Alternative),S,N,MAL,All,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,Fountain Valley High,S,N,MAL,All,504,490,97.22,*,0.4,*,0.8,*,1.6,*,0,1314
1.96E+13,Francisco Bravo Medical Magnet High,S,N,MAL,All,172,164,95.35,*,4.7,*,0,*,0,*,0,1314
3.97E+13,Franklin High,S,N,MAL,All,222,180,81.08,39,17.6,*,0,*,1.4,*,0,1314
5.07E+13,Fred C. Beyer High,S,N,MAL,All,301,241,80.07,20,6.6,*,1,37,12.3,*,0,1314
1.96E+13,Frederick Douglass Academy High,S,Y,MAL,All,52,34,65.38,15,28.8,*,0,*,5.8,*,0,1314
7.62E+12,Freedom High,S,N,MAL,All,281,273,97.15,*,1.8,*,0.4,*,0.7,*,0,1314
1.96E+13,Fremont Academy of Engineering and Design,S,N,MAL,All,42,40,95.24,*,4.8,*,0,*,0,*,0,1314
1.61E+12,Fremont High,S,N,MAL,All,92,40,43.48,35,38,*,0,17,18.5,*,0,1314
4.37E+13,Fremont High,S,N,MAL,All,246,224,91.06,17,6.9,*,0.4,*,1.6,*,0,1314
1.01E+13,Fresno County Court,S,N,MAL,All,166,14,8.43,127,76.5,*,0,22,13.3,*,1.8,1314
3.87E+13,Galileo High,S,N,MAL,All,263,237,90.11,21,8,*,1.5,*,0.4,*,0,1314
1.96E+13,Ganesha High,S,N,MAL,All,152,125,82.24,18,11.8,*,0,*,5.9,*,0,1314
1.96E+13,Gardena Senior High,S,N,MAL,All,193,147,76.17,30,15.5,*,0,16,8.3,*,0,1314
4.11E+13,Gateway Center,S,N,MAL,All,33,*,24.24,21,63.6,*,0,*,6.1,*,6.1,1314
5.61E+13,Gateway Community,S,N,MAL,All,28,*,35.71,*,35.7,*,0,*,17.9,*,10.7,1314
3.87E+13,Gateway High,S,Y,MAL,All,57,52,91.23,*,5.3,*,0,*,3.5,*,0,1314
1.97E+13,Gene Drevno Community Day,S,N,MAL,All,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,George Washington Preparatory High,S,N,MAL,All,159,103,64.78,47,29.6,*,1.9,*,3.8,*,0,1314
4.37E+13,Gilroy High,S,N,MAL,All,146,125,85.62,13,8.9,*,2.1,*,3.4,*,0,1314
1.96E+13,Gladstone High,S,N,MAL,All,161,147,91.3,*,6.2,*,0.6,*,1.9,*,0,1314
3.37E+13,Glen View High,S,N,MAL,All,59,30,50.85,22,37.3,*,0,*,11.9,*,0,1314
1.96E+13,Glendora High,S,N,MAL,All,281,279,99.29,*,0,*,0.4,*,0.4,*,0,1314
5.07E+13,Grace M. Davis High,S,N,MAL,All,147,129,87.76,*,4.1,*,0.7,11,7.5,*,0,1314
3.67E+13,Grand Terrace High School at the Ray Abril Jr. Educational Complex,S,N,MAL,All,231,214,92.64,13,5.6,*,0.4,*,1.3,*,0,1314
3.77E+13,Granite Hills High,S,N,MAL,All,301,251,83.39,26,8.6,*,0.3,23,7.6,*,0,1314
3.67E+13,Green Valley High,S,N,MAL,All,48,43,89.58,*,4.2,*,0,*,6.3,*,0,1314
3.27E+13,Greenville Junior/Senior High,S,N,MAL,All,*,*,80,*,0,*,0,*,20,*,0,1314
4.76E+12,Gridley High,S,N,MAL,All,71,65,91.55,*,8.5,*,0,*,0,*,0,1314
3.77E+13,Guajome Park Academy Charter,S,Y,MAL,All,47,46,97.87,*,2.1,*,0,*,0,*,0,1314
4.37E+13,Gunderson High,S,N,MAL,All,86,76,88.37,*,10.5,*,0,*,1.2,*,0,1314
4.37E+13,Gunderson Plus (Continuation),S,N,MAL,All,16,16,100,*,0,*,0,*,0,*,0,1314
4.87E+13,H. Glenn Richardson,S,N,MAL,All,*,*,0,*,16.7,*,0,*,83.3,*,0,1314
1.06E+13,Hallmark Charter,S,N,MAL,All,17,15,88.24,*,5.9,*,0,*,5.9,*,0,1314
1.96E+13,Harris Newmark Continuation,S,N,MAL,All,54,*,9.26,*,18.5,*,0,39,72.2,*,0,1314
5.07E+13,Hart-Ransom Academic Charter,S,N,MAL,All,*,*,100,*,0,*,0,*,0,*,0,1314
3.07E+13,HBUHSD Community Day,S,N,MAL,All,*,*,100,*,0,*,0,*,0,*,0,1314
1.91E+13,International Polytechnic High,S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
1.91E+13,East Los Angeles Community Day,S,N,FEM,9,*,*,0,*,50,*,0,*,50,*,0,1314
1.96E+13,Cerritos High,S,N,FEM,2,127,126,99.21,*,0,*,0,*,0.8,*,0,1314
1.96E+13,Cerritos High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Cerritos High,S,N,FEM,7,14,14,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Artesia High,S,N,FEM,6,12,12,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Artesia High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Tracy (Wilbur) High (Continuation),S,N,FEM,4,*,*,0,*,0,*,0,*,100,*,0,1314
1.96E+13,Whitney (Gretchen) High,S,N,FEM,6,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Whitney (Gretchen) High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Gahr (Richard) High,S,N,FEM,2,40,38,95,*,5,*,0,*,0,*,0,1314
1.96E+13,Gahr (Richard) High,S,N,FEM,0,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Gahr (Richard) High,S,N,FEM,4,28,28,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Gahr (Richard) High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,ABC Secondary (Alternative),S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,ABC Secondary (Alternative),S,N,FEM,7,*,*,66.67,*,0,*,0,*,33.3,*,0,1314
1.96E+13,"Non-public, non-sectarian schools",S,N,FEM,6,*,*,33.33,*,0,*,0,*,66.7,*,0,1314
1.96E+13,William J. (Pete) Knight High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,William J. (Pete) Knight High,S,N,FEM,9,*,*,85.71,*,0,*,0,*,14.3,*,0,1314
1.96E+13,Eastside High,S,N,FEM,0,*,*,0,*,100,*,0,*,0,*,0,1314
1.96E+13,Eastside High,S,N,FEM,4,*,*,80,*,0,*,0,*,20,*,0,1314
1.96E+13,Eastside High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.96E+13,Los Angeles County Online High,S,Y,FEM,2,*,*,71.43,*,14.3,*,0,*,0,*,14.3,1314
1.51E+13,Valley Oaks Charter,S,N,FEM,7,39,29,74.36,*,25.6,*,0,*,0,*,0,1314
1.56E+13,Cesar E. Chavez High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Cesar E. Chavez High,S,N,FEM,4,18,18,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Cesar E. Chavez High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Robert F. Kennedy High,S,N,FEM,4,12,12,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Delano High,S,N,FEM,5,160,151,94.38,*,4.4,*,0,*,1.3,*,0,1314
1.56E+13,Golden Valley High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Golden Valley High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Frontier High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Frontier High,S,N,FEM,9,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Independence High,S,N,FEM,6,21,21,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Independence High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Independence High,S,N,FEM,3,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Mira Monte High,S,N,FEM,1,*,*,50,*,50,*,0,*,0,*,0,1314
1.56E+13,Vista West Continuation High,S,N,FEM,4,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Vista West Continuation High,S,N,FEM,9,*,*,66.67,*,33.3,*,0,*,0,*,0,1314
1.56E+13,Arvin High,S,N,FEM,7,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Stockdale High,S,N,FEM,6,17,17,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Stockdale High,S,N,FEM,1,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Centennial High,S,N,FEM,2,*,*,100,*,0,*,0,*,0,*,0,1314
1.56E+13,Centennial High,S,N,FEM,7,131,122,93.13,*,4.6,*,0,*,2.3,*,0,1314
1.96E+13,Montebello Unified,D,N,FEM,All,1161,1059,91.21,48,4.1,*,0.3,50,4.3,*,0,1314
1.96E+13,Paramount Unified,D,N,FEM,All,646,569,88.08,49,7.6,*,0.9,22,3.4,*,0,1314
1.97E+13,Hacienda la Puente Unified,D,N,FEM,All,773,721,93.27,30,3.9,*,0,21,2.7,*,0.1,1314
1.97E+13,Rowland Unified,D,N,FEM,All,595,546,91.76,27,4.5,*,0.5,19,3.2,*,0,1314
1.98E+13,San Gabriel Unified,D,N,FEM,All,235,208,88.51,19,8.1,*,0,*,3.4,*,0,1314
2.01E+13,Madera County Office of Education,D,N,FEM,All,126,48,38.1,51,40.5,*,0,27,21.4,*,0,1314
2.08E+13,Golden Valley Unified,D,N,FEM,All,72,67,93.06,*,4.2,*,2.8,*,0,*,0,1314
2.08E+13,Chawanakee Unified,D,N,FEM,All,51,46,90.2,*,5.9,*,0,*,3.9,*,0,1314
2.08E+13,Yosemite Unified,D,N,FEM,All,92,83,90.22,*,4.3,*,1.1,*,4.3,*,0,1314
2.17E+13,Novato Unified,D,N,FEM,All,302,287,95.03,12,4,*,0,*,1,*,0,1314
2.17E+13,Tamalpais Union High,D,N,FEM,All,473,463,97.89,*,1.7,*,0.2,*,0.2,*,0,1314
2.17E+13,Shoreline Unified,D,N,FEM,All,19,19,100,*,0,*,0,*,0,*,0,1314
2.37E+13,Fort Bragg Unified,D,N,FEM,All,67,61,91.04,*,4.5,*,4.5,*,0,*,0,1314
2.37E+13,Point Arena Joint Union High,D,N,FEM,All,23,19,82.61,*,13,*,4.3,*,0,*,0,1314
2.37E+13,Willits Unified,D,N,FEM,All,49,46,93.88,*,6.1,*,0,*,0,*,0,1314
2.47E+13,Hilmar Unified,D,N,FEM,All,87,82,94.25,*,2.3,*,1.1,*,2.3,*,0,1314
2.47E+13,Le Grand Union High,D,N,FEM,All,70,59,84.29,*,12.9,*,0,*,2.9,*,0,1314
2.47E+13,Gustine Unified,D,N,FEM,All,59,49,83.05,*,16.9,*,0,*,0,*,0,1314
2.57E+13,Tulelake Basin Joint Unified,D,N,FEM,All,24,23,95.83,*,4.2,*,0,*,0,*,0,1314
2.71E+13,Monterey County Office of Education,D,N,FEM,All,141,80,56.74,37,26.2,*,1.4,22,15.6,*,0,1314
2.77E+13,Salinas Union High,D,N,FEM,All,1052,915,86.98,51,4.8,*,0.3,75,7.1,*,0.8,1314
2.77E+13,North Monterey County Unified,D,N,FEM,All,169,142,84.02,18,10.7,*,0,*,5.3,*,0,1314
2.81E+13,Napa County Office of Education,D,N,FEM,All,19,*,42.11,*,21.1,*,0,*,36.8,*,0,1314
2.91E+13,Nevada County Office of Education,D,N,FEM,All,76,63,82.89,*,10.5,*,0,*,6.6,*,0,1314
3.07E+13,Brea-Olinda Unified,D,N,FEM,All,242,237,97.93,*,0.8,*,0.8,*,0.4,*,0,1314
3.07E+13,Capistrano Unified,D,N,FEM,All,2003,1950,97.35,28,1.4,15,0.7,*,0.5,*,0,1314
3.07E+13,Fullerton Joint Union High,D,N,FEM,All,1784,1692,94.84,49,2.7,14,0.8,29,1.6,*,0,1314
3.07E+13,Newport-Mesa Unified,D,N,FEM,All,827,775,93.71,30,3.6,*,1,14,1.7,*,0,1314
3.11E+13,Placer County Office of Education,D,N,FEM,All,16,*,56.25,*,6.3,*,6.3,*,31.3,*,0,1314
3.17E+13,Placer Union High,D,N,FEM,All,501,476,95.01,13,2.6,*,0.6,*,1.8,*,0,1314
3.17E+13,Roseville Joint Union High,D,N,FEM,All,1268,1206,95.11,32,2.5,16,1.3,13,1,*,0.1,1314
